year,score,group,score_type,dataset
1957,26.54188414751867,Crustacean,c,c
1958,26.620204696821375,Crustacean,c,c
1959,26.671262218283704,Crustacean,c,c
1960,26.754091458096227,Crustacean,c,c
1961,26.873551666265538,Crustacean,c,c
1962,27.032381940019174,Crustacean,c,c
1963,27.168221704063516,Crustacean,c,c
1964,27.293639966993425,Crustacean,c,c
1965,27.3956500215292,Crustacean,c,c
1966,27.342930576343207,Crustacean,c,c
1967,27.344908619430363,Crustacean,c,c
1968,27.168630891606448,Crustacean,c,c
1969,26.622912126083445,Crustacean,c,c
1970,26.766561716688784,Crustacean,c,c
1971,26.972821572019594,Crustacean,c,c
1972,27.06552451904737,Crustacean,c,c
1973,27.189196418732514,Crustacean,c,c
1974,27.090901283247078,Crustacean,c,c
1975,26.923594600853498,Crustacean,c,c
1976,26.936552286115624,Crustacean,c,c
1977,27.2850040367994,Crustacean,c,c
1978,26.952654761151894,Crustacean,c,c
1979,27.203804606837345,Crustacean,c,c
1980,27.307747072852568,Crustacean,c,c
1981,27.512704749029332,Crustacean,c,c
1982,27.511527909894156,Crustacean,c,c
1983,27.167276187758343,Crustacean,c,c
1984,26.868713983396653,Crustacean,c,c
1985,26.797385241681578,Crustacean,c,c
1986,26.787776765904944,Crustacean,c,c
1987,26.49578182882557,Crustacean,c,c
1988,26.20189610339382,Crustacean,c,c
1989,26.098889636395217,Crustacean,c,c
1990,26.099819639989533,Crustacean,c,c
1991,25.953912950075086,Crustacean,c,c
1992,25.812941348457368,Crustacean,c,c
1993,25.796951200104097,Crustacean,c,c
1994,25.827997254320866,Crustacean,c,c
1995,25.92950520810996,Crustacean,c,c
1996,26.245873086954003,Crustacean,c,c
1997,26.515878941351865,Crustacean,c,c
1998,26.602358122851907,Crustacean,c,c
1999,26.85296111564223,Crustacean,c,c
2000,26.987106871343773,Crustacean,c,c
2001,27.06579016785669,Crustacean,c,c
2002,27.020462717334336,Crustacean,c,c
2003,26.637590475206466,Crustacean,c,c
2004,26.596220027741808,Crustacean,c,c
2005,26.528669948975388,Crustacean,c,c
2006,26.49170422659071,Crustacean,c,c
2007,26.722244554515658,Crustacean,c,c
2008,26.81631587048869,Crustacean,c,c
2009,26.896332122799638,Crustacean,c,c
2010,26.935663186585185,Crustacean,c,c
2011,26.736135385573075,Crustacean,c,c
2012,26.771282917601074,Crustacean,c,c
2013,26.807536314179053,Crustacean,c,c
2014,26.775275736605007,Crustacean,c,c
2015,26.772237254201453,Crustacean,c,c
2016,26.844713610300666,Crustacean,c,c
2017,26.871604940126563,Crustacean,c,c
2018,27.074153579963514,Crustacean,c,c
2019,27.207357959269277,Crustacean,c,c
2020,27.249357971300103,Crustacean,c,c
2021,27.258132800597053,Crustacean,c,c
2022,27.26172958470705,Crustacean,c,c
2023,27.27284506309026,Crustacean,c,c
1950,39.36988484620644,Bivalve,c,c
1951,39.37885262923861,Bivalve,c,c
1952,39.26408544949843,Bivalve,c,c
1953,39.13875628605593,Bivalve,c,c
1954,39.401744069012025,Bivalve,c,c
1955,39.05139690875721,Bivalve,c,c
1956,38.853367274163126,Bivalve,c,c
1957,39.087884156330894,Bivalve,c,c
1958,39.45030077984092,Bivalve,c,c
1959,39.49137687476071,Bivalve,c,c
1960,39.49470737583488,Bivalve,c,c
1961,39.73310791594341,Bivalve,c,c
1962,39.614052621189764,Bivalve,c,c
1963,39.17789854046438,Bivalve,c,c
1964,39.50768802736825,Bivalve,c,c
1965,39.67163517688325,Bivalve,c,c
1966,39.378220701598636,Bivalve,c,c
1967,39.20897099938654,Bivalve,c,c
1968,39.53607013882394,Bivalve,c,c
1969,39.544055815176094,Bivalve,c,c
1970,39.27707813765224,Bivalve,c,c
1971,39.427623576639704,Bivalve,c,c
1972,39.51480643564163,Bivalve,c,c
1973,39.302383900302246,Bivalve,c,c
1974,39.33665936418646,Bivalve,c,c
1975,39.363816160487204,Bivalve,c,c
1976,38.98149224970985,Bivalve,c,c
1977,39.20599586877066,Bivalve,c,c
1978,39.295372229016394,Bivalve,c,c
1979,39.11680815419414,Bivalve,c,c
1980,38.888118404110216,Bivalve,c,c
1981,39.2291779921712,Bivalve,c,c
1982,39.42008569654968,Bivalve,c,c
1983,39.294296403673016,Bivalve,c,c
1984,38.92793976798074,Bivalve,c,c
1985,38.954965437369694,Bivalve,c,c
1986,38.789859925501986,Bivalve,c,c
1987,38.76521106668972,Bivalve,c,c
1988,38.653463656928054,Bivalve,c,c
1989,38.627278157518354,Bivalve,c,c
1990,38.70501749999361,Bivalve,c,c
1991,38.327212522688924,Bivalve,c,c
1992,38.03262190358254,Bivalve,c,c
1993,37.74122290729447,Bivalve,c,c
1994,37.5762645829343,Bivalve,c,c
1995,37.594060141827214,Bivalve,c,c
1996,37.76532904066909,Bivalve,c,c
1997,37.685067702898856,Bivalve,c,c
1998,37.70955699085406,Bivalve,c,c
1999,37.470565750751774,Bivalve,c,c
2000,37.521088810789486,Bivalve,c,c
2001,37.28594989316095,Bivalve,c,c
2002,37.20627746332353,Bivalve,c,c
2003,37.218697647211414,Bivalve,c,c
2004,37.096241059193105,Bivalve,c,c
2005,37.10925547002203,Bivalve,c,c
2006,36.996788649890426,Bivalve,c,c
2007,37.01306782857364,Bivalve,c,c
2008,36.992822131760754,Bivalve,c,c
2009,36.97641437683947,Bivalve,c,c
2010,36.927852159315826,Bivalve,c,c
2011,36.95919635693647,Bivalve,c,c
2012,36.86172786728534,Bivalve,c,c
2013,36.80574399765432,Bivalve,c,c
2014,36.792721894660296,Bivalve,c,c
2015,36.735049535236065,Bivalve,c,c
2016,36.75070651140016,Bivalve,c,c
2017,36.72883898204734,Bivalve,c,c
2018,36.77228200866266,Bivalve,c,c
2019,36.8302674569654,Bivalve,c,c
2020,36.77611699218372,Bivalve,c,c
2021,36.81176637597862,Bivalve,c,c
2022,36.789111661504144,Bivalve,c,c
2023,37.40177456854072,Bivalve,c,c
1950,59.21354483055353,All,b,b
1951,59.305437954521544,All,b,b
1952,59.631687148790036,All,b,b
1953,59.36688066858967,All,b,b
1954,58.83923618803663,All,b,b
1955,58.88527120478793,All,b,b
1956,58.92367768455746,All,b,b
1957,59.02817843634663,All,b,b
1958,59.061116812662746,All,b,b
1959,60.40205734655819,All,b,b
1960,61.93479746729379,All,b,b
1961,62.63619522705523,All,b,b
1962,62.91720376938235,All,b,b
1963,63.0751130809254,All,b,b
1964,63.32226567533472,All,b,b
1965,62.998211787291694,All,b,b
1966,63.48067698874181,All,b,b
1967,63.70166526408837,All,b,b
1968,63.65663819502014,All,b,b
1969,63.83229918575663,All,b,b
1970,63.75572749660179,All,b,b
1971,64.362870359274,All,b,b
1972,64.52163406936427,All,b,b
1973,64.3782741772481,All,b,b
1974,64.67471234696447,All,b,b
1975,64.29705370976676,All,b,b
1976,64.3287044195332,All,b,b
1977,65.22096502684433,All,b,b
1978,65.56283716752549,All,b,b
1979,65.20983435009278,All,b,b
1980,65.24378986860037,All,b,b
1981,64.50127645964506,All,b,b
1982,63.9601941036379,All,b,b
1983,63.917988097009776,All,b,b
1984,63.92187096282184,All,b,b
1985,63.37184490879994,All,b,b
1986,62.63064619151776,All,b,b
1987,61.82084730507211,All,b,b
1988,61.927943529437265,All,b,b
1989,62.22026412302651,All,b,b
1990,61.19583667299474,All,b,b
1991,62.0096309419469,All,b,b
1992,62.805554303936255,All,b,b
1993,62.87234548625857,All,b,b
1994,62.48635505544816,All,b,b
1995,61.821124430798974,All,b,b
1996,61.67110991125286,All,b,b
1997,61.3592688122827,All,b,b
1998,61.1121800113835,All,b,b
1999,61.19697662479909,All,b,b
2000,60.63272190174141,All,b,b
2001,60.396415184363946,All,b,b
2002,60.63385367209057,All,b,b
2003,60.94325845622951,All,b,b
2004,61.09782879929166,All,b,b
2005,61.13434898719534,All,b,b
2006,61.004973231343335,All,b,b
2007,60.8098275070283,All,b,b
2008,60.61227610016896,All,b,b
2009,60.48833661169182,All,b,b
2010,60.463546459756635,All,b,b
2011,60.4478208521593,All,b,b
2012,60.51698210153049,All,b,b
2013,60.5255269301028,All,b,b
2014,60.85133971963032,All,b,b
2015,60.828564393529696,All,b,b
2016,60.9115873942756,All,b,b
2017,60.92543752522505,All,b,b
2018,60.63016366013698,All,b,b
2019,60.77644886902213,All,b,b
2020,60.79177642506576,All,b,b
2021,60.727257058944986,All,b,b
2022,60.549333313744945,All,b,b
2023,60.62499751052532,All,b,b
1950,52.45561085590537,Finfish,b,b
1951,52.97814440433219,Finfish,b,b
1952,53.09388764991184,Finfish,b,b
1953,53.2553715936573,Finfish,b,b
1954,53.60474724651611,Finfish,b,b
1955,53.631902899713076,Finfish,b,b
1956,53.662278051739115,Finfish,b,b
1957,54.12134224209956,Finfish,b,b
1958,54.096454354505475,Finfish,b,b
1959,54.067588551903214,Finfish,b,b
1960,53.82742741398818,Finfish,b,b
1961,53.354387684115494,Finfish,b,b
1962,53.28443726886857,Finfish,b,b
1963,53.408706073478186,Finfish,b,b
1964,53.40336141844198,Finfish,b,b
1965,53.64407842959604,Finfish,b,b
1966,53.588273689162556,Finfish,b,b
1967,53.48849210361989,Finfish,b,b
1968,53.3240689883714,Finfish,b,b
1969,53.45730343722888,Finfish,b,b
1970,53.437783939716915,Finfish,b,b
1971,53.415315304176104,Finfish,b,b
1972,53.3273239203396,Finfish,b,b
1973,53.36402451525325,Finfish,b,b
1974,53.36008764119477,Finfish,b,b
1975,53.379388508476985,Finfish,b,b
1976,53.374417890807955,Finfish,b,b
1977,53.350007188031775,Finfish,b,b
1978,53.33383564500841,Finfish,b,b
1979,53.29823636819115,Finfish,b,b
1980,53.32365127795306,Finfish,b,b
1981,53.28476479840462,Finfish,b,b
1982,53.37476461767443,Finfish,b,b
1983,53.445395873849684,Finfish,b,b
1984,53.615554547702644,Finfish,b,b
1985,53.8639929617913,Finfish,b,b
1986,53.94487403137899,Finfish,b,b
1987,53.83351260796387,Finfish,b,b
1988,53.80803957271842,Finfish,b,b
1989,53.62552336061125,Finfish,b,b
1990,53.41310464902787,Finfish,b,b
1991,53.41755963737641,Finfish,b,b
1992,53.581897109261774,Finfish,b,b
1993,53.60468271510454,Finfish,b,b
1994,53.60082681031819,Finfish,b,b
1995,53.63061892740119,Finfish,b,b
1996,53.63777067199386,Finfish,b,b
1997,53.56838112193206,Finfish,b,b
1998,53.45742356269726,Finfish,b,b
1999,53.33637849150679,Finfish,b,b
2000,53.22091856109719,Finfish,b,b
2001,53.039404877147355,Finfish,b,b
2002,53.07678856231492,Finfish,b,b
2003,52.99367570779645,Finfish,b,b
2004,53.21985519651034,Finfish,b,b
2005,53.23040818824353,Finfish,b,b
2006,53.28679896982163,Finfish,b,b
2007,53.134320509297446,Finfish,b,b
2008,53.2567275693721,Finfish,b,b
2009,53.218912897774565,Finfish,b,b
2010,53.20138365992065,Finfish,b,b
2011,53.110888630836754,Finfish,b,b
2012,52.981972768155515,Finfish,b,b
2013,53.01664597647228,Finfish,b,b
2014,52.97644121217073,Finfish,b,b
2015,53.02007258671416,Finfish,b,b
2016,53.11488588391056,Finfish,b,b
2017,53.0195841042151,Finfish,b,b
2018,52.98462619326571,Finfish,b,b
2019,52.890410234087774,Finfish,b,b
2020,52.88234140419242,Finfish,b,b
2021,52.79899134433689,Finfish,b,b
2022,52.8303310301167,Finfish,b,b
2023,52.86419428528353,Finfish,b,b
1950,73.88449399283658,Algae,b,b
1951,73.88859088001746,Algae,b,b
1952,73.8937331581258,Algae,b,b
1953,73.89191338374812,Algae,b,b
1954,73.89140698487016,Algae,b,b
1955,73.89154989708562,Algae,b,b
1956,73.89226276177527,Algae,b,b
1957,73.88950886326704,Algae,b,b
1958,73.87130287487754,Algae,b,b
1959,73.85435904336485,Algae,b,b
1960,73.8511181791713,Algae,b,b
1961,73.8559768626681,Algae,b,b
1962,73.85683623879918,Algae,b,b
1963,73.85385308118968,Algae,b,b
1964,73.8478273233299,Algae,b,b
1965,73.84986459918656,Algae,b,b
1966,73.84752438564081,Algae,b,b
1967,73.84999851258983,Algae,b,b
1968,73.85040872884375,Algae,b,b
1969,73.84745475755871,Algae,b,b
1970,73.85470426946375,Algae,b,b
1971,73.85375746925023,Algae,b,b
1972,73.85082648708008,Algae,b,b
1973,73.85699656299954,Algae,b,b
1974,73.85161642108262,Algae,b,b
1975,73.84743725980603,Algae,b,b
1976,73.84889308238827,Algae,b,b
1977,73.84690904491686,Algae,b,b
1978,73.84738102079424,Algae,b,b
1979,73.84704000449477,Algae,b,b
1980,73.84521296946673,Algae,b,b
1981,73.84897579065034,Algae,b,b
1982,73.8456566091377,Algae,b,b
1983,73.84656999228537,Algae,b,b
1984,73.84737297086743,Algae,b,b
1985,73.84423485908076,Algae,b,b
1986,73.84759580576433,Algae,b,b
1987,73.84227790462691,Algae,b,b
1988,73.84315667589325,Algae,b,b
1989,73.84065682583774,Algae,b,b
1990,73.82985136126709,Algae,b,b
1991,73.8171518783741,Algae,b,b
1992,73.82346213117266,Algae,b,b
1993,73.82800151889715,Algae,b,b
1994,73.83024768392305,Algae,b,b
1995,73.82246528920086,Algae,b,b
1996,73.81823326625423,Algae,b,b
1997,73.82478296637956,Algae,b,b
1998,73.81803623648669,Algae,b,b
1999,73.82146625383056,Algae,b,b
2000,73.80431191447222,Algae,b,b
2001,73.77139576633446,Algae,b,b
2002,73.7562943395107,Algae,b,b
2003,73.78339507121795,Algae,b,b
2004,73.80057792741229,Algae,b,b
2005,73.79879198486077,Algae,b,b
2006,73.80618452843046,Algae,b,b
2007,73.79565746284202,Algae,b,b
2008,73.78707544431606,Algae,b,b
2009,73.78913220225223,Algae,b,b
2010,73.77825205279194,Algae,b,b
2011,73.78069534434546,Algae,b,b
2012,73.78268077760853,Algae,b,b
2013,73.79831328997692,Algae,b,b
2014,73.80227199767089,Algae,b,b
2015,73.79706432186588,Algae,b,b
2016,73.80997751486784,Algae,b,b
2017,73.81728910178462,Algae,b,b
2018,73.82272874990674,Algae,b,b
2019,73.8260670775912,Algae,b,b
2020,73.83054804086098,Algae,b,b
2021,73.82381804361914,Algae,b,b
2022,73.8218890744334,Algae,b,b
2023,73.81051016322884,Algae,b,b
1950,42.34896119556719,Crustacean,b,b
1951,42.36766363374329,Crustacean,b,b
1952,42.506148073379265,Crustacean,b,b
1953,42.43861002289013,Crustacean,b,b
1954,42.48610931114622,Crustacean,b,b
1955,42.43861002289013,Crustacean,b,b
1956,43.2321192667464,Crustacean,b,b
1957,43.22436307891065,Crustacean,b,b
1958,43.347558331943866,Crustacean,b,b
1959,43.30636073221352,Crustacean,b,b
1960,43.36634906052388,Crustacean,b,b
1961,43.582219015804895,Crustacean,b,b
1962,43.64917179479992,Crustacean,b,b
1963,43.81589098290441,Crustacean,b,b
1964,44.25165307210057,Crustacean,b,b
1965,44.78483429436112,Crustacean,b,b
1966,45.04673908271786,Crustacean,b,b
1967,45.59386265644469,Crustacean,b,b
1968,46.20460257105252,Crustacean,b,b
1969,46.78431074859057,Crustacean,b,b
1970,47.6364873151126,Crustacean,b,b
1971,47.60416715833955,Crustacean,b,b
1972,47.99562360962759,Crustacean,b,b
1973,48.74614328010106,Crustacean,b,b
1974,48.53287029591806,Crustacean,b,b
1975,49.1977576030639,Crustacean,b,b
1976,49.17378352576286,Crustacean,b,b
1977,49.773547673402696,Crustacean,b,b
1978,49.78479082628708,Crustacean,b,b
1979,49.57412880382125,Crustacean,b,b
1980,50.719010834505944,Crustacean,b,b
1981,50.68839320251805,Crustacean,b,b
1982,51.15178857114109,Crustacean,b,b
1983,51.30732085010468,Crustacean,b,b
1984,50.940037900912365,Crustacean,b,b
1985,50.42426543676238,Crustacean,b,b
1986,50.38875064777034,Crustacean,b,b
1987,50.59055485219605,Crustacean,b,b
1988,50.594539811063534,Crustacean,b,b
1989,50.18752228208614,Crustacean,b,b
1990,50.24931531301462,Crustacean,b,b
1991,50.311955435834,Crustacean,b,b
1992,50.053316649399086,Crustacean,b,b
1993,49.60878504949964,Crustacean,b,b
1994,49.67661984694837,Crustacean,b,b
1995,49.929425843675375,Crustacean,b,b
1996,50.52838340087211,Crustacean,b,b
1997,51.12450240280598,Crustacean,b,b
1998,51.41801122254713,Crustacean,b,b
1999,51.50402063435303,Crustacean,b,b
2000,51.65442309707373,Crustacean,b,b
2001,52.27015549250322,Crustacean,b,b
2002,52.853466980327354,Crustacean,b,b
2003,52.64513501464388,Crustacean,b,b
2004,53.11597220957795,Crustacean,b,b
2005,53.46833559705603,Crustacean,b,b
2006,53.833400627450665,Crustacean,b,b
2007,53.864143064907935,Crustacean,b,b
2008,53.49915025291458,Crustacean,b,b
2009,53.43800964187691,Crustacean,b,b
2010,53.68230394341433,Crustacean,b,b
2011,53.759626989835986,Crustacean,b,b
2012,53.77832575871754,Crustacean,b,b
2013,53.659248528172746,Crustacean,b,b
2014,53.75606370639299,Crustacean,b,b
2015,53.75404293823835,Crustacean,b,b
2016,53.780465928919675,Crustacean,b,b
2017,53.78034732180915,Crustacean,b,b
2018,53.55757725851366,Crustacean,b,b
2019,53.537665406184544,Crustacean,b,b
2020,53.52309850782785,Crustacean,b,b
2021,53.579126710702035,Crustacean,b,b
2022,53.60625363334055,Crustacean,b,b
2023,53.624423130731586,Crustacean,b,b
1950,63.73388708705432,Bivalve,b,b
1951,63.72573914372178,Bivalve,b,b
1952,63.67669607599893,Bivalve,b,b
1953,63.5684648688962,Bivalve,b,b
1954,63.74232172769065,Bivalve,b,b
1955,63.70827212076006,Bivalve,b,b
1956,63.63845723349681,Bivalve,b,b
1957,63.67300001956877,Bivalve,b,b
1958,63.72403496831091,Bivalve,b,b
1959,63.85424774909425,Bivalve,b,b
1960,63.87477492663619,Bivalve,b,b
1961,63.97577700389097,Bivalve,b,b
1962,63.91426542331716,Bivalve,b,b
1963,63.80615093613846,Bivalve,b,b
1964,64.02193661002676,Bivalve,b,b
1965,64.0588996171714,Bivalve,b,b
1966,63.95901287729759,Bivalve,b,b
1967,64.04560422925358,Bivalve,b,b
1968,64.11123979252929,Bivalve,b,b
1969,64.19232700714349,Bivalve,b,b
1970,64.25470509542814,Bivalve,b,b
1971,64.42589540322633,Bivalve,b,b
1972,64.18315958630625,Bivalve,b,b
1973,63.94037401744096,Bivalve,b,b
1974,63.84569800821586,Bivalve,b,b
1975,63.92608229755782,Bivalve,b,b
1976,63.86537235090716,Bivalve,b,b
1977,63.94808752193644,Bivalve,b,b
1978,64.08650742042283,Bivalve,b,b
1979,64.34698958300385,Bivalve,b,b
1980,64.2535182240984,Bivalve,b,b
1981,64.33979148257117,Bivalve,b,b
1982,64.34095137687021,Bivalve,b,b
1983,64.36908635171481,Bivalve,b,b
1984,64.54255153489999,Bivalve,b,b
1985,64.4805590505482,Bivalve,b,b
1986,64.46440457724408,Bivalve,b,b
1987,64.57102019378732,Bivalve,b,b
1988,64.56802766328204,Bivalve,b,b
1989,64.92686729105667,Bivalve,b,b
1990,65.10765212171988,Bivalve,b,b
1991,65.50866650552624,Bivalve,b,b
1992,66.12489177808914,Bivalve,b,b
1993,66.55779015333324,Bivalve,b,b
1994,67.23891787666973,Bivalve,b,b
1995,67.06386236066041,Bivalve,b,b
1996,67.01418379940819,Bivalve,b,b
1997,67.1976215896525,Bivalve,b,b
1998,67.4435674496692,Bivalve,b,b
1999,67.8375529153942,Bivalve,b,b
2000,67.78723263085365,Bivalve,b,b
2001,68.0291543952221,Bivalve,b,b
2002,68.11078102532447,Bivalve,b,b
2003,68.1888140266556,Bivalve,b,b
2004,68.36917516017282,Bivalve,b,b
2005,68.5462540384099,Bivalve,b,b
2006,68.64260187547326,Bivalve,b,b
2007,68.65564300460191,Bivalve,b,b
2008,68.87987715593691,Bivalve,b,b
2009,68.8222110705223,Bivalve,b,b
2010,68.99993152286247,Bivalve,b,b
2011,69.37250221275615,Bivalve,b,b
2012,69.26052886230306,Bivalve,b,b
2013,69.33105088132648,Bivalve,b,b
2014,69.27625970333268,Bivalve,b,b
2015,69.23367903157693,Bivalve,b,b
2016,69.41100202882502,Bivalve,b,b
2017,69.56323075578659,Bivalve,b,b
2018,69.43831501995587,Bivalve,b,b
2019,69.41115401035326,Bivalve,b,b
2020,69.51676073514014,Bivalve,b,b
2021,69.53130729657661,Bivalve,b,b
2022,69.52303738401804,Bivalve,b,b
2023,69.54553226031364,Bivalve,b,b
