year,score,group,score_type,dataset
2009,47.63159498855007,Crustacean,f,f_2
2010,47.87042756085706,Crustacean,f,f_2
2011,48.09394148410484,Crustacean,f,f_2
2012,48.09900967350941,Crustacean,f,f_2
2013,47.986279818068425,Crustacean,f,f_2
2014,48.10129057679253,Crustacean,f,f_2
2015,48.07602133825894,Crustacean,f,f_2
2016,47.99352888513359,Crustacean,f,f_2
2017,47.8787797578064,Crustacean,f,f_2
2018,47.41359479585938,Crustacean,f,f_2
2019,47.16323465217692,Crustacean,f,f_2
2020,47.057254750293275,Crustacean,f,f_2
2021,47.032927946328215,Crustacean,f,f_2
2022,47.01347273955905,Crustacean,f,f_2
2023,46.99216757160385,Crustacean,f,f_2
1950,50.54845066843821,Bivalve,f,f_2
1951,50.522658595912226,Bivalve,f,f_2
1952,50.53318093338937,Bivalve,f,f_2
1953,50.512094879795974,Bivalve,f,f_2
1954,50.524441232889274,Bivalve,f,f_2
1955,50.52918617667348,Bivalve,f,f_2
1956,50.55685668991221,Bivalve,f,f_2
1957,50.56603781973197,Bivalve,f,f_2
1958,50.520833246455076,Bivalve,f,f_2
1959,50.53100161898073,Bivalve,f,f_2
1960,50.55527075472579,Bivalve,f,f_2
1961,50.532505908472274,Bivalve,f,f_2
1962,50.55263087536778,Bivalve,f,f_2
1963,50.62229934364923,Bivalve,f,f_2
1964,50.731895320320426,Bivalve,f,f_2
1965,50.71155694253543,Bivalve,f,f_2
1966,50.81554345351191,Bivalve,f,f_2
1967,50.85737809837616,Bivalve,f,f_2
1968,50.83584226619731,Bivalve,f,f_2
1969,50.90151513626044,Bivalve,f,f_2
1970,51.04363379222155,Bivalve,f,f_2
1971,51.13543560166964,Bivalve,f,f_2
1972,51.10770727373551,Bivalve,f,f_2
1973,51.302046444805015,Bivalve,f,f_2
1974,51.63047647424569,Bivalve,f,f_2
1975,51.443531911532325,Bivalve,f,f_2
1976,51.545303375783725,Bivalve,f,f_2
1977,51.791080365699266,Bivalve,f,f_2
1978,51.69793728359094,Bivalve,f,f_2
1979,51.66771587878281,Bivalve,f,f_2
1980,51.733944637084704,Bivalve,f,f_2
1981,51.69802736769676,Bivalve,f,f_2
1982,51.739541280841735,Bivalve,f,f_2
1983,51.79756090322492,Bivalve,f,f_2
1984,51.87429758372138,Bivalve,f,f_2
1985,52.030968655358606,Bivalve,f,f_2
1986,52.333715027330044,Bivalve,f,f_2
1987,52.486058544035444,Bivalve,f,f_2
1988,52.64964417755374,Bivalve,f,f_2
1989,52.921679091921874,Bivalve,f,f_2
1990,53.16085100850783,Bivalve,f,f_2
1991,53.4377983603099,Bivalve,f,f_2
1992,53.90431319892046,Bivalve,f,f_2
1993,54.356332111476185,Bivalve,f,f_2
1994,54.713222144690235,Bivalve,f,f_2
1995,54.65351021196811,Bivalve,f,f_2
1996,54.67368987693056,Bivalve,f,f_2
1997,54.74360857022034,Bivalve,f,f_2
1998,54.8104240097664,Bivalve,f,f_2
1999,55.04579204103078,Bivalve,f,f_2
2000,54.94600717840498,Bivalve,f,f_2
2001,55.22910456297417,Bivalve,f,f_2
2002,55.385437116129594,Bivalve,f,f_2
2003,55.34325823223511,Bivalve,f,f_2
2004,55.40990574959039,Bivalve,f,f_2
2005,55.47015427891885,Bivalve,f,f_2
2006,55.57752320676029,Bivalve,f,f_2
2007,55.63529176046048,Bivalve,f,f_2
2008,55.72749399873721,Bivalve,f,f_2
2009,55.78130339338079,Bivalve,f,f_2
2010,55.84739897546481,Bivalve,f,f_2
2011,55.880687226028215,Bivalve,f,f_2
2012,55.95104968568603,Bivalve,f,f_2
2013,56.01413850192111,Bivalve,f,f_2
2014,55.98597088261978,Bivalve,f,f_2
2015,56.084662400117836,Bivalve,f,f_2
2016,56.12736643127377,Bivalve,f,f_2
2017,56.06121245369255,Bivalve,f,f_2
2018,56.04936448512118,Bivalve,f,f_2
2019,55.96905110613232,Bivalve,f,f_2
2020,56.10445108168935,Bivalve,f,f_2
2021,56.10584666310302,Bivalve,f,f_2
2022,56.13192869196392,Bivalve,f,f_2
2023,54.498789283813664,Bivalve,f,f_2
1950,51.115958556566284,All,f,f_3
1951,51.17154415167363,All,f,f_3
1952,51.325015595012054,All,f,f_3
1953,51.29395357864709,All,f,f_3
1954,51.25859363404437,All,f,f_3
1955,51.33400742150363,All,f,f_3
1956,51.34084940874257,All,f,f_3
1957,51.45067786882917,All,f,f_3
1958,51.53571192609281,All,f,f_3
1959,51.822469022487155,All,f,f_3
1960,52.14111593684508,All,f,f_3
1961,52.32629937286146,All,f,f_3
1962,52.36788037003765,All,f,f_3
1963,52.35317630342601,All,f,f_3
1964,52.41646447937211,All,f,f_3
1965,52.31338811480036,All,f,f_3
1966,52.422611065287334,All,f,f_3
1967,52.39013327646364,All,f,f_3
1968,52.31594628722517,All,f,f_3
1969,52.42883874870517,All,f,f_3
1970,52.400772119744964,All,f,f_3
1971,52.5448378251786,All,f,f_3
1972,52.48874554595124,All,f,f_3
1973,52.369342895713935,All,f,f_3
1974,52.38221385158606,All,f,f_3
1975,52.352520707028475,All,f,f_3
1976,52.31576574174847,All,f,f_3
1977,52.618747607032056,All,f,f_3
1978,52.76534494200488,All,f,f_3
1979,52.62616119083435,All,f,f_3
1980,52.650093831002295,All,f,f_3
1981,52.41864066442055,All,f,f_3
1982,52.314814359946766,All,f,f_3
1983,52.341815313817214,All,f,f_3
1984,52.24510155838436,All,f,f_3
1985,52.081787277035055,All,f,f_3
1986,51.7911548440788,All,f,f_3
1987,51.515924236583956,All,f,f_3
1988,51.545546721356736,All,f,f_3
1989,51.593892367193845,All,f,f_3
1990,51.291843677898676,All,f,f_3
1991,51.46654108020678,All,f,f_3
1992,51.60528440061324,All,f,f_3
1993,51.64700485942844,All,f,f_3
1994,51.501664560739755,All,f,f_3
1995,51.3141033590172,All,f,f_3
1996,51.28325665515225,All,f,f_3
1997,51.13905581121928,All,f,f_3
1998,51.06114989939283,All,f,f_3
1999,51.03675203125629,All,f,f_3
2000,50.799678945753044,All,f,f_3
2001,50.749991605077696,All,f,f_3
2002,50.82773152861783,All,f,f_3
2003,50.77348467002285,All,f,f_3
2004,50.807192366135794,All,f,f_3
2005,50.768029304137286,All,f,f_3
2006,50.740671904309544,All,f,f_3
2007,50.60569787840656,All,f,f_3
2008,50.43764859284641,All,f,f_3
2009,50.40958505217595,All,f,f_3
2010,50.410641846558924,All,f,f_3
2011,50.35594682179272,All,f,f_3
2012,50.313408368929295,All,f,f_3
2013,50.345647197938035,All,f,f_3
2014,50.43151056199634,All,f,f_3
2015,50.45588758010003,All,f,f_3
2016,50.435247637571784,All,f,f_3
2017,50.392662052441864,All,f,f_3
2018,50.356980246671995,All,f,f_3
2019,50.294166366873505,All,f,f_3
2020,50.28561559260129,All,f,f_3
2021,50.22882478052692,All,f,f_3
2022,50.1219460377413,All,f,f_3
2023,50.10432620489513,All,f,f_3
1950,50.92354493552771,Finfish,f,f_3
1951,51.03623032698558,Finfish,f,f_3
1952,51.09742787765775,Finfish,f,f_3
1953,51.154896398396275,Finfish,f,f_3
1954,51.096829193329924,Finfish,f,f_3
1955,51.12935843017258,Finfish,f,f_3
1956,51.09309417653514,Finfish,f,f_3
1957,51.14478926688592,Finfish,f,f_3
1958,51.279387990123766,Finfish,f,f_3
1959,51.223577049154976,Finfish,f,f_3
1960,51.16256622667784,Finfish,f,f_3
1961,51.12373033966885,Finfish,f,f_3
1962,51.109649107682216,Finfish,f,f_3
1963,51.06069627709542,Finfish,f,f_3
1964,51.028264026441974,Finfish,f,f_3
1965,50.98485515480253,Finfish,f,f_3
1966,50.96869201238666,Finfish,f,f_3
1967,50.87402663195511,Finfish,f,f_3
1968,50.885090004462604,Finfish,f,f_3
1969,50.876208526818836,Finfish,f,f_3
1970,50.85786053474883,Finfish,f,f_3
1971,50.79494403066882,Finfish,f,f_3
1972,50.660158866253056,Finfish,f,f_3
1973,50.62917280938598,Finfish,f,f_3
1974,50.62247151740786,Finfish,f,f_3
1975,50.598852748838375,Finfish,f,f_3
1976,50.57301730687935,Finfish,f,f_3
1977,50.55194384921437,Finfish,f,f_3
1978,50.53470866965003,Finfish,f,f_3
1979,50.52067190873498,Finfish,f,f_3
1980,50.57077610632029,Finfish,f,f_3
1981,50.679678679779435,Finfish,f,f_3
1982,50.738261376983935,Finfish,f,f_3
1983,50.75937731745027,Finfish,f,f_3
1984,50.63300268007485,Finfish,f,f_3
1985,50.59876531930069,Finfish,f,f_3
1986,50.5303834872775,Finfish,f,f_3
1987,50.39044122211902,Finfish,f,f_3
1988,50.33107326022477,Finfish,f,f_3
1989,50.28108372984203,Finfish,f,f_3
1990,50.19322000529572,Finfish,f,f_3
1991,50.15139486084468,Finfish,f,f_3
1992,50.062932927632964,Finfish,f,f_3
1993,50.04021298088192,Finfish,f,f_3
1994,49.96461411020646,Finfish,f,f_3
1995,49.91861409935118,Finfish,f,f_3
1996,49.881111313285516,Finfish,f,f_3
1997,49.78341844751954,Finfish,f,f_3
1998,49.71017327698752,Finfish,f,f_3
1999,49.61977211951133,Finfish,f,f_3
2000,49.48611754034607,Finfish,f,f_3
2001,49.456784479032244,Finfish,f,f_3
2002,49.46184180911344,Finfish,f,f_3
2003,49.45805423059674,Finfish,f,f_3
2004,49.53448687835719,Finfish,f,f_3
2005,49.455447078254565,Finfish,f,f_3
2006,49.38710633519591,Finfish,f,f_3
2007,49.21073459403736,Finfish,f,f_3
2008,49.09325101918776,Finfish,f,f_3
2009,49.07610894863227,Finfish,f,f_3
2010,49.0357276717871,Finfish,f,f_3
2011,48.9821305316253,Finfish,f,f_3
2012,48.89486613030664,Finfish,f,f_3
2013,48.97096531211411,Finfish,f,f_3
2014,48.95326418161042,Finfish,f,f_3
2015,48.993035779393715,Finfish,f,f_3
2016,48.94704521734361,Finfish,f,f_3
2017,48.85681008875413,Finfish,f,f_3
2018,48.90432954756044,Finfish,f,f_3
2019,48.80145760192313,Finfish,f,f_3
2020,48.811966807944295,Finfish,f,f_3
2021,48.76793476909904,Finfish,f,f_3
2022,48.73983916081933,Finfish,f,f_3
2023,48.736752568153264,Finfish,f,f_3
1950,55.270280503529946,Algae,f,f_3
1951,55.42029043023549,Algae,f,f_3
1952,55.87105140035913,Algae,f,f_3
1953,55.76026562562124,Algae,f,f_3
1954,55.830098838674004,Algae,f,f_3
1955,56.01413691340044,Algae,f,f_3
1956,56.094909099682155,Algae,f,f_3
1957,56.22744077691012,Algae,f,f_3
1958,55.94337237510997,Algae,f,f_3
1959,56.11433783957102,Algae,f,f_3
1960,56.15633934025248,Algae,f,f_3
1961,56.21225374151539,Algae,f,f_3
1962,56.2184114404526,Algae,f,f_3
1963,56.14333701014122,Algae,f,f_3
1964,56.12123717544253,Algae,f,f_3
1965,56.157043334807526,Algae,f,f_3
1966,55.94329365222028,Algae,f,f_3
1967,55.809192443523344,Algae,f,f_3
1968,55.58793387401617,Algae,f,f_3
1969,55.7913758901369,Algae,f,f_3
1970,55.735237028588706,Algae,f,f_3
1971,55.771291003221094,Algae,f,f_3
1972,55.671677779310414,Algae,f,f_3
1973,55.41916143310841,Algae,f,f_3
1974,55.16934034415364,Algae,f,f_3
1975,55.48183203531147,Algae,f,f_3
1976,55.354485853726345,Algae,f,f_3
1977,55.50754863416172,Algae,f,f_3
1978,55.684133100945985,Algae,f,f_3
1979,55.65849689770395,Algae,f,f_3
1980,55.59751641572084,Algae,f,f_3
1981,55.411302291304764,Algae,f,f_3
1982,55.465441865849975,Algae,f,f_3
1983,55.58177209089803,Algae,f,f_3
1984,55.59208872041028,Algae,f,f_3
1985,55.624745457434344,Algae,f,f_3
1986,55.4417189568409,Algae,f,f_3
1987,55.531881076177406,Algae,f,f_3
1988,55.63290469708108,Algae,f,f_3
1989,55.68807849086391,Algae,f,f_3
1990,55.605695861792235,Algae,f,f_3
1991,55.75680636638114,Algae,f,f_3
1992,55.771163226498885,Algae,f,f_3
1993,55.86285495943986,Algae,f,f_3
1994,55.91002748655362,Algae,f,f_3
1995,55.928171675580856,Algae,f,f_3
1996,55.99431954589658,Algae,f,f_3
1997,55.91686252758227,Algae,f,f_3
1998,56.0813819089661,Algae,f,f_3
1999,56.13723743822609,Algae,f,f_3
2000,56.138273921938115,Algae,f,f_3
2001,56.18768916254258,Algae,f,f_3
2002,56.157594351794174,Algae,f,f_3
2003,55.207414206239136,Algae,f,f_3
2004,55.00046435632215,Algae,f,f_3
2005,54.96759403462677,Algae,f,f_3
2006,55.18015616268232,Algae,f,f_3
2007,55.26910601545429,Algae,f,f_3
2008,55.25117480184378,Algae,f,f_3
2009,55.347403604581615,Algae,f,f_3
2010,55.39151049259575,Algae,f,f_3
2011,55.24312465392277,Algae,f,f_3
2012,55.10760099164837,Algae,f,f_3
2013,55.04306716449416,Algae,f,f_3
2014,55.075361257690794,Algae,f,f_3
2015,55.10728091297312,Algae,f,f_3
2016,55.13691676664384,Algae,f,f_3
2017,55.19765359784599,Algae,f,f_3
2018,55.350047730396525,Algae,f,f_3
2019,55.2167919553892,Algae,f,f_3
2020,55.153043925373204,Algae,f,f_3
2021,55.07382112721777,Algae,f,f_3
2022,54.89477551956306,Algae,f,f_3
2023,55.017881290641405,Algae,f,f_3
1950,45.370812223446826,Crustacean,f,f_3
1951,45.46273041114639,Crustacean,f,f_3
1952,45.42306054015158,Crustacean,f,f_3
1953,45.48989433077911,Crustacean,f,f_3
1954,45.44293271754231,Crustacean,f,f_3
1955,45.48989433077911,Crustacean,f,f_3
1956,44.853656829216185,Crustacean,f,f_3
1957,44.723839468906355,Crustacean,f,f_3
1958,44.754456292379885,Crustacean,f,f_3
1959,44.7885083653277,Crustacean,f,f_3
1960,44.69194347291321,Crustacean,f,f_3
1961,44.48886571128625,Crustacean,f,f_3
1962,44.23196459236514,Crustacean,f,f_3
1963,44.02964257915359,Crustacean,f,f_3
1964,43.72480978126047,Crustacean,f,f_3
1965,43.199720583497594,Crustacean,f,f_3
1966,43.032331003194756,Crustacean,f,f_3
1967,42.68483494262656,Crustacean,f,f_3
1968,42.513099448321356,Crustacean,f,f_3
1969,42.644937596055826,Crustacean,f,f_3
1970,42.369480660623886,Crustacean,f,f_3
1971,42.17770073858131,Crustacean,f,f_3
1972,42.467484881140145,Crustacean,f,f_3
1973,42.75359693398806,Crustacean,f,f_3
1974,43.324290894287195,Crustacean,f,f_3
1975,43.291402606710726,Crustacean,f,f_3
1976,43.273996018925786,Crustacean,f,f_3
1977,43.322128809945085,Crustacean,f,f_3
1978,43.67059573714159,Crustacean,f,f_3
1979,43.19410863028079,Crustacean,f,f_3
1980,44.13161846236005,Crustacean,f,f_3
1981,43.936586082915106,Crustacean,f,f_3
1982,44.42004135884868,Crustacean,f,f_3
1983,44.91305228677629,Crustacean,f,f_3
1984,44.74166511295575,Crustacean,f,f_3
1985,44.364913512847075,Crustacean,f,f_3
1986,44.299834431591215,Crustacean,f,f_3
1987,44.67286569821183,Crustacean,f,f_3
1988,44.92865045469689,Crustacean,f,f_3
1989,44.67596946097061,Crustacean,f,f_3
1990,44.70173003687416,Crustacean,f,f_3
1991,44.87150668949851,Crustacean,f,f_3
1992,44.85341231655429,Crustacean,f,f_3
1993,44.51059068349582,Crustacean,f,f_3
1994,44.51823417105148,Crustacean,f,f_3
1995,44.62971662962053,Crustacean,f,f_3
1996,44.74224875985714,Crustacean,f,f_3
1997,45.07164935758449,Crustacean,f,f_3
1998,45.174107123433885,Crustacean,f,f_3
1999,45.00404589109859,Crustacean,f,f_3
2000,45.299527605303986,Crustacean,f,f_3
2001,45.71607442081713,Crustacean,f,f_3
2002,46.40816546413237,Crustacean,f,f_3
2003,47.60742475351096,Crustacean,f,f_3
2004,48.0100245347149,Crustacean,f,f_3
2005,48.335677816294314,Crustacean,f,f_3
2006,48.61269083018662,Crustacean,f,f_3
2007,48.48822928245245,Crustacean,f,f_3
2008,48.145026303142,Crustacean,f,f_3
2009,47.999305148979865,Crustacean,f,f_3
2010,48.29242296560688,Crustacean,f,f_3
2011,48.442023209232374,Crustacean,f,f_3
2012,48.46156176171457,Crustacean,f,f_3
2013,48.36478779890172,Crustacean,f,f_3
2014,48.48287723498787,Crustacean,f,f_3
2015,48.46687058413096,Crustacean,f,f_3
2016,48.43110080430715,Crustacean,f,f_3
2017,48.37424345482857,Crustacean,f,f_3
2018,48.024249699923594,Crustacean,f,f_3
2019,47.85512466013358,Crustacean,f,f_3
2020,47.785923452467024,Crustacean,f,f_3
2021,47.773188539041165,Crustacean,f,f_3
2022,47.76741501030308,Crustacean,f,f_3
2023,47.752296996040315,Crustacean,f,f_3
1950,50.57938980396675,Bivalve,f,f_3
1951,50.545328447285115,Bivalve,f,f_3
1952,50.558816021172305,Bivalve,f,f_3
1953,50.535120636905255,Bivalve,f,f_3
1954,50.544084618687,Bivalve,f,f_3
1955,50.55468384776263,Bivalve,f,f_3
1956,50.59642609380824,Bivalve,f,f_3
1957,50.60575736468518,Bivalve,f,f_3
1958,50.54057482888268,Bivalve,f,f_3
1959,50.55242677609033,Bivalve,f,f_3
1960,50.58449794348065,Bivalve,f,f_3
1961,50.55004144542861,Bivalve,f,f_3
1962,50.57840177500636,Bivalve,f,f_3
1963,50.67832129485318,Bivalve,f,f_3
1964,50.80743158647209,Bivalve,f,f_3
1965,50.777140402319326,Bivalve,f,f_3
1966,50.91646639486176,Bivalve,f,f_3
1967,50.975271572975615,Bivalve,f,f_3
1968,50.93417200171657,Bivalve,f,f_3
1969,51.01375041842171,Bivalve,f,f_3
1970,51.16740930157766,Bivalve,f,f_3
1971,51.25392671984597,Bivalve,f,f_3
1972,51.19406326781021,Bivalve,f,f_3
1973,51.403045248805604,Bivalve,f,f_3
1974,51.72258315957984,Bivalve,f,f_3
1975,51.516073788710905,Bivalve,f,f_3
1976,51.686551971906056,Bivalve,f,f_3
1977,51.92172734220054,Bivalve,f,f_3
1978,51.830140712079725,Bivalve,f,f_3
1979,51.85034965898056,Bivalve,f,f_3
1980,51.95948436953788,Bivalve,f,f_3
1981,51.860617154596085,Bivalve,f,f_3
1982,51.86901117016463,Bivalve,f,f_3
1983,51.93994405926717,Bivalve,f,f_3
1984,52.07610269959484,Bivalve,f,f_3
1985,52.22187968332961,Bivalve,f,f_3
1986,52.55382690148764,Bivalve,f,f_3
1987,52.71857215879372,Bivalve,f,f_3
1988,52.89198815762945,Bivalve,f,f_3
1989,53.166852367555094,Bivalve,f,f_3
1990,53.384622501775056,Bivalve,f,f_3
1991,53.70713832058925,Bivalve,f,f_3
1992,54.20090465701456,Bivalve,f,f_3
1993,54.661809422646336,Bivalve,f,f_3
1994,54.97780143188298,Bivalve,f,f_3
1995,54.90842704959562,Bivalve,f,f_3
1996,54.882533349500946,Bivalve,f,f_3
1997,54.968039182451896,Bivalve,f,f_3
1998,54.987782221211674,Bivalve,f,f_3
1999,55.2289531361742,Bivalve,f,f_3
2000,55.13240892521347,Bivalve,f,f_3
2001,55.4134170450792,Bivalve,f,f_3
2002,55.558645604892355,Bivalve,f,f_3
2003,55.525427743737886,Bivalve,f,f_3
2004,55.622479700575084,Bivalve,f,f_3
2005,55.66375659846365,Bivalve,f,f_3
2006,55.79398195242033,Bivalve,f,f_3
2007,55.84118323867437,Bivalve,f,f_3
2008,55.90546472992937,Bivalve,f,f_3
2009,55.953006970552856,Bivalve,f,f_3
2010,56.02544228202751,Bivalve,f,f_3
2011,56.04919838547432,Bivalve,f,f_3
2012,56.127400598683955,Bivalve,f,f_3
2013,56.17614561229344,Bivalve,f,f_3
2014,56.15912648677146,Bivalve,f,f_3
2015,56.24357624206061,Bivalve,f,f_3
2016,56.28549717151998,Bivalve,f,f_3
2017,56.24851639363851,Bivalve,f,f_3
2018,56.23866176561823,Bivalve,f,f_3
2019,56.162193796424255,Bivalve,f,f_3
2020,56.278327626570885,Bivalve,f,f_3
2021,56.28139207942887,Bivalve,f,f_3
2022,56.31209337834438,Bivalve,f,f_3
2023,54.608740001281106,Bivalve,f,f_3
1950,52.35112551358638,All,f,f_4
1951,52.39492741506549,All,f,f_4
1952,52.566965285039174,All,f,f_4
1953,52.51558534652805,All,f,f_4
1954,52.613698864696815,All,f,f_4
1955,52.710166812158434,All,f,f_4
1956,52.736365809622576,All,f,f_4
1957,52.919322437126596,All,f,f_4
1958,52.97688972895755,All,f,f_4
1959,53.31707568601932,All,f,f_4
1960,53.59712226537281,All,f,f_4
1961,53.75253611774443,All,f,f_4
1962,53.738226024090345,All,f,f_4
1963,53.68407945453436,All,f,f_4
1964,53.777104446353135,All,f,f_4
1965,53.74412940698624,All,f,f_4
1966,53.82385247835132,All,f,f_4
1967,53.76644740155191,All,f,f_4
1968,53.65273051719166,All,f,f_4
1969,53.823689952650085,All,f,f_4
1970,53.8072158789182,All,f,f_4
1971,53.93952380497247,All,f,f_4
1972,53.853796374531626,All,f,f_4
1973,53.71621450195011,All,f,f_4
1974,53.696795250233365,All,f,f_4
1975,53.721627668838615,All,f,f_4
1976,53.67072284790944,All,f,f_4
1977,53.93592514445123,All,f,f_4
1978,54.089601792594074,All,f,f_4
1979,53.99243255835412,All,f,f_4
1980,53.9952959182827,All,f,f_4
1981,53.80288803246245,All,f,f_4
1982,53.762472186175295,All,f,f_4
1983,53.8269654727732,All,f,f_4
1984,53.78143561012185,All,f,f_4
1985,53.68354951114096,All,f,f_4
1986,53.44388302415572,All,f,f_4
1987,53.25498637215561,All,f,f_4
1988,53.319511233764935,All,f,f_4
1989,53.40964707298106,All,f,f_4
1990,53.15766375617963,All,f,f_4
1991,53.357681771733255,All,f,f_4
1992,53.48729861294504,All,f,f_4
1993,53.541763267177856,All,f,f_4
1994,53.44055954135117,All,f,f_4
1995,53.269802476476585,All,f,f_4
1996,53.2613201161189,All,f,f_4
1997,53.12020668199644,All,f,f_4
1998,53.07208894546607,All,f,f_4
1999,53.062558370069425,All,f,f_4
2000,52.861762450731504,All,f,f_4
2001,52.835170852902955,All,f,f_4
2002,52.87328433943086,All,f,f_4
2003,52.66500685447927,All,f,f_4
2004,52.65141059021225,All,f,f_4
2005,52.609840786802124,All,f,f_4
2006,52.60956060974219,All,f,f_4
2007,52.4943223415641,All,f,f_4
2008,52.34465955843955,All,f,f_4
2009,52.361349013507684,All,f,f_4
2010,52.34553370806255,All,f,f_4
2011,52.28408346080286,All,f,f_4
2012,52.2397118439689,All,f,f_4
2013,52.25849935467561,All,f,f_4
2014,52.34340627561183,All,f,f_4
2015,52.36466036875191,All,f,f_4
2016,52.338850690086005,All,f,f_4
2017,52.321310950749236,All,f,f_4
2018,52.30738311483904,All,f,f_4
2019,52.246853146984144,All,f,f_4
2020,52.225566353718236,All,f,f_4
2021,52.16755920577644,All,f,f_4
2022,52.04327129250457,All,f,f_4
2023,52.039158129273126,All,f,f_4
1950,52.69059676294381,Finfish,f,f_4
1951,52.807362741863855,Finfish,f,f_4
1952,52.868933557975524,Finfish,f,f_4
1953,52.92447879153635,Finfish,f,f_4
1954,52.85991012971793,Finfish,f,f_4
1955,52.89215893571102,Finfish,f,f_4
1956,52.854241759694965,Finfish,f,f_4
1957,52.902511104514666,Finfish,f,f_4
1958,53.04120768852181,Finfish,f,f_4
1959,52.98298672470866,Finfish,f,f_4
1960,52.92100872731621,Finfish,f,f_4
1961,52.883049600377575,Finfish,f,f_4
1962,52.86480191044312,Finfish,f,f_4
1963,52.81333504634125,Finfish,f,f_4
1964,52.77165137184847,Finfish,f,f_4
1965,52.72109261111295,Finfish,f,f_4
1966,52.705504074512206,Finfish,f,f_4
1967,52.604548783813605,Finfish,f,f_4
1968,52.60502723799575,Finfish,f,f_4
1969,52.59776046746589,Finfish,f,f_4
1970,52.568974192943415,Finfish,f,f_4
1971,52.488598691775294,Finfish,f,f_4
1972,52.34154972335832,Finfish,f,f_4
1973,52.312997658468056,Finfish,f,f_4
1974,52.300569901286075,Finfish,f,f_4
1975,52.28159484811246,Finfish,f,f_4
1976,52.251787771314,Finfish,f,f_4
1977,52.2259175531597,Finfish,f,f_4
1978,52.208986584881515,Finfish,f,f_4
1979,52.18237789856712,Finfish,f,f_4
1980,52.25691453568537,Finfish,f,f_4
1981,52.370844527072165,Finfish,f,f_4
1982,52.44471126620118,Finfish,f,f_4
1983,52.472360429552566,Finfish,f,f_4
1984,52.36291343697624,Finfish,f,f_4
1985,52.34374508590678,Finfish,f,f_4
1986,52.280061021359195,Finfish,f,f_4
1987,52.14530754563289,Finfish,f,f_4
1988,52.104056566946866,Finfish,f,f_4
1989,52.086636281008154,Finfish,f,f_4
1990,52.013609555009126,Finfish,f,f_4
1991,51.985746476908346,Finfish,f,f_4
1992,51.90179211732605,Finfish,f,f_4
1993,51.870243531986404,Finfish,f,f_4
1994,51.794279892889314,Finfish,f,f_4
1995,51.736289874270405,Finfish,f,f_4
1996,51.71490021065621,Finfish,f,f_4
1997,51.62326535183671,Finfish,f,f_4
1998,51.5502695248886,Finfish,f,f_4
1999,51.45788621508474,Finfish,f,f_4
2000,51.34289707720855,Finfish,f,f_4
2001,51.34447795601659,Finfish,f,f_4
2002,51.314634971415856,Finfish,f,f_4
2003,51.292169295200644,Finfish,f,f_4
2004,51.36573047871482,Finfish,f,f_4
2005,51.294646355455235,Finfish,f,f_4
2006,51.23244231956248,Finfish,f,f_4
2007,51.045983878072626,Finfish,f,f_4
2008,50.91585397320729,Finfish,f,f_4
2009,50.940324199809,Finfish,f,f_4
2010,50.885455982830166,Finfish,f,f_4
2011,50.84679108218677,Finfish,f,f_4
2012,50.7656377494606,Finfish,f,f_4
2013,50.834046418275676,Finfish,f,f_4
2014,50.820564315402066,Finfish,f,f_4
2015,50.848790766453156,Finfish,f,f_4
2016,50.789923094338185,Finfish,f,f_4
2017,50.72669173213665,Finfish,f,f_4
2018,50.767637930264996,Finfish,f,f_4
2019,50.682126166270706,Finfish,f,f_4
2020,50.68612637544783,Finfish,f,f_4
2021,50.6545591489373,Finfish,f,f_4
2022,50.63526256706731,Finfish,f,f_4
2023,50.64423854020926,Finfish,f,f_4
1950,55.27178175076304,Algae,f,f_4
1951,55.420389589995004,Algae,f,f_4
1952,55.87230551058959,Algae,f,f_4
1953,55.75943876095877,Algae,f,f_4
1954,55.83063509540977,Algae,f,f_4
1955,56.01433484391226,Algae,f,f_4
1956,56.094433264890625,Algae,f,f_4
1957,56.2270712221577,Algae,f,f_4
1958,55.94388024457265,Algae,f,f_4
1959,56.11431302477748,Algae,f,f_4
1960,56.156382647403426,Algae,f,f_4
1961,56.21221812448749,Algae,f,f_4
1962,56.2184114404526,Algae,f,f_4
1963,56.14342618916972,Algae,f,f_4
1964,56.121338949959004,Algae,f,f_4
1965,56.15703078367488,Algae,f,f_4
1966,55.94331210101728,Algae,f,f_4
1967,55.80914282470926,Algae,f,f_4
1968,55.58796495151971,Algae,f,f_4
1969,55.79143406820139,Algae,f,f_4
1970,55.735276511006774,Algae,f,f_4
1971,55.771316389128955,Algae,f,f_4
1972,55.67169354723354,Algae,f,f_4
1973,55.4192146156186,Algae,f,f_4
1974,55.16933756924077,Algae,f,f_4
1975,55.48183395701318,Algae,f,f_4
1976,55.354512075620434,Algae,f,f_4
1977,55.507560770238754,Algae,f,f_4
1978,55.68410589644983,Algae,f,f_4
1979,55.658505452795666,Algae,f,f_4
1980,55.59752415805517,Algae,f,f_4
1981,55.411327112330724,Algae,f,f_4
1982,55.4654727096913,Algae,f,f_4
1983,55.581788471459966,Algae,f,f_4
1984,55.59208066097352,Algae,f,f_4
1985,55.62473750693314,Algae,f,f_4
1986,55.441726509098416,Algae,f,f_4
1987,55.53187951068199,Algae,f,f_4
1988,55.632922610884,Algae,f,f_4
1989,55.6880764475872,Algae,f,f_4
1990,55.60567665951387,Algae,f,f_4
1991,55.75680182850555,Algae,f,f_4
1992,55.771149017960155,Algae,f,f_4
